"","views","mature","life_time","created_at","updated_at","numeric_id","dead_account","language","affiliate"
"2277",12084,0,1562,"2014-06-27","2018-10-06",2276,0,"EN",1
"498",13008,1,256,"2018-01-29","2018-10-12",497,0,"EN",1
"100342",15374,0,2074,"2013-01-31","2018-10-06",100341,0,"DE",0
"118987",7266,1,1334,"2015-02-16","2018-10-12",118986,0,"EN",0
"34034",14542,1,2123,"2012-12-17","2018-10-10",34033,0,"EN",1
"4586",3530,1,572,"2017-03-18","2018-10-11",4585,0,"EN",1
"24946",32287,0,2114,"2012-12-28","2018-10-12",24945,0,"ES",0
"160095",2126,0,432,"2017-08-04","2018-10-10",160094,0,"ES",1
"1035",4206,1,543,"2017-04-11","2018-10-06",1034,0,"DE",1
"44447",11665,0,1354,"2015-01-27","2018-10-12",44446,0,"ES",1
"84525",4108,1,461,"2017-07-05","2018-10-09",84524,0,"EN",1
"32619",28200,1,852,"2016-06-12","2018-10-12",32618,0,"DE",1
"39693",9917,0,1577,"2014-06-17","2018-10-11",39692,0,"ES",1
"91270",9194,0,2284,"2012-07-10","2018-10-11",91269,0,"EN",0
"28815",134851,0,2398,"2012-03-19","2018-10-12",28814,0,"DE",0
"85433",1695,1,1550,"2014-07-10","2018-10-07",85432,0,"EN",0
"69394",4006,1,1539,"2014-07-17","2018-10-03",69393,0,"ES",1
"27234",1187,1,576,"2017-03-15","2018-10-12",27233,0,"EN",0
"81335",13738,1,1943,"2013-06-17","2018-10-12",81334,0,"ES",1
"128428",5070,0,546,"2017-04-14","2018-10-12",128427,0,"ES",1
"27670",3211,1,1363,"2015-01-17","2018-10-11",27669,0,"ES",1
"106564",715,0,2018,"2013-03-03","2018-09-11",106563,0,"FR",0
"49783",12233,0,1217,"2015-06-13","2018-10-12",49782,0,"ES",1
"73202",8878488,0,2422,"2012-02-24","2018-10-12",73201,0,"EN",0
"147249",25131,1,1807,"2013-10-31","2018-10-12",147248,0,"ES",1
"103045",151,0,909,"2016-03-26","2018-09-21",103044,0,"EN",0
"115074",4041,1,1869,"2013-08-23","2018-10-05",115073,0,"DE",1
"48722",5750,0,1715,"2014-01-31","2018-10-12",48721,0,"ES",0
"85386",27287,0,430,"2017-08-08","2018-10-12",85385,0,"ES",1
"18687",5789,0,1452,"2014-10-16","2018-10-07",18686,0,"EN",1
"107392",3378,1,727,"2016-10-15","2018-10-12",107391,0,"DE",0
"7527",1767,0,344,"2017-10-31","2018-10-10",7526,0,"FR",1
"144789",21716,0,1819,"2013-10-19","2018-10-12",144788,0,"ES",1
"133489",1282,0,1931,"2013-05-29","2018-09-11",133488,0,"EN",0
"40663",5713,1,1781,"2013-11-26","2018-10-12",40662,0,"DE",1
"4326",16222,1,1040,"2015-12-06","2018-10-11",4325,0,"EN",1
"42571",42819,0,1968,"2013-05-23","2018-10-12",42570,0,"NO",1
"98726",3653,1,2259,"2012-07-20","2018-09-26",98725,0,"EN",1
"115208",1268,1,711,"2016-10-25","2018-10-06",115207,0,"ES",0
"17010",1920,1,935,"2016-03-20","2018-10-11",17009,0,"DE",1
"90336",271,0,228,"2018-01-22","2018-09-07",90335,0,"ES",0
"23536",549,1,1359,"2015-01-22","2018-10-12",23535,0,"DE",0
"143010",15470,1,1063,"2015-11-10","2018-10-08",143009,0,"DE",0
"115868",1827,1,701,"2016-11-07","2018-10-09",115867,0,"EN",1
"36631",2658,1,2376,"2012-04-10","2018-10-12",36630,0,"DE",0
"106940",4400,0,1540,"2014-07-24","2018-10-11",106939,0,"FR",1
"123158",12052,1,2063,"2013-02-17","2018-10-12",123157,0,"EN",1
"16836",35881,1,1967,"2013-05-24","2018-10-12",16835,0,"DE",1
"151043",900,0,1012,"2015-12-09","2018-09-16",151042,0,"FR",0
"24516",3202,1,1195,"2015-07-04","2018-10-11",24515,0,"DE",1
"21275",25737,1,1368,"2015-01-13","2018-10-12",21274,0,"DE",1
"163652",7637,1,2077,"2013-02-01","2018-10-10",163651,0,"FR",0
"135146",2214,1,2010,"2013-04-07","2018-10-08",135145,0,"DE",0
"44212",11425,1,2172,"2012-10-29","2018-10-10",44211,0,"DE",1
"20874",774765,0,1487,"2014-09-16","2018-10-12",20873,0,"FR",0
"55394",60185,0,1075,"2015-11-02","2018-10-12",55393,0,"EN",0
"137845",23348,1,997,"2016-01-19","2018-10-12",137844,0,"DE",1
"135248",1974,1,1331,"2015-02-19","2018-10-12",135247,0,"FR",1
"111370",15099,1,1529,"2014-08-05","2018-10-12",111369,0,"EN",1
"153269",1273,0,1775,"2013-12-01","2018-10-11",153268,0,"ES",0
"92634",8869,1,2246,"2012-08-18","2018-10-12",92633,0,"DE",1
"110491",9098,0,2155,"2012-10-08","2018-09-02",110490,0,"EN",0
"13382",10209,1,525,"2017-05-05","2018-10-12",13381,0,"EN",1
"61",856821,1,3493,"2009-03-20","2018-10-12",60,0,"EN",1
"73043",6927,1,2287,"2012-07-07","2018-10-11",73042,0,"DE",1
"8441",27179,1,643,"2017-01-07","2018-10-12",8440,0,"DE",1
"13473",1944,0,801,"2016-07-28","2018-10-07",13472,0,"EN",0
"26330",10186,1,1291,"2015-03-27","2018-10-08",26329,0,"DE",0
"165255",1870,0,1939,"2013-06-17","2018-10-08",165254,0,"OTHER",0
"154244",2460,0,415,"2017-08-20","2018-10-09",154243,0,"ES",1
"119764",5005,1,217,"2018-03-03","2018-10-06",119763,0,"ES",1
"72771",6266,1,2407,"2012-03-01","2018-10-03",72770,0,"EN",1
"167964",3349,1,840,"2016-06-19","2018-10-07",167963,0,"DE",1
"67464",8635,0,514,"2017-05-16","2018-10-12",67463,0,"ES",1
"57097",1806,0,704,"2016-11-06","2018-10-11",57096,0,"ES",0
"12675",5926,1,1887,"2013-08-07","2018-10-07",12674,0,"DE",0
"109236",22966,1,230,"2018-02-24","2018-10-12",109235,0,"DE",1
"58065",13319,1,1674,"2014-03-13","2018-10-12",58064,0,"DE",1
"142512",832,0,541,"2016-12-26","2018-06-20",142511,1,"EN",0
"103643",15532,1,469,"2017-06-30","2018-10-12",103642,0,"DE",1
"72802",302,1,1222,"2015-06-03","2018-10-07",72801,0,"DE",0
"101308",2054,0,1984,"2013-05-07","2018-10-12",101307,0,"DE",1
"95876",4378,0,2214,"2012-09-16","2018-10-09",95875,0,"DE",1
"73087",5083,1,2518,"2011-11-20","2018-10-12",73086,0,"EN",0
"40796",7170,0,1293,"2015-03-29","2018-10-12",40795,0,"RU",1
"67403",1780,0,752,"2016-09-16","2018-10-08",67402,0,"DE",1
"47625",1516,1,1104,"2015-10-03","2018-10-11",47624,0,"DE",1
"145880",5023,1,1294,"2015-03-27","2018-10-11",145879,0,"DE",0
"89104",3275,1,754,"2016-09-09","2018-10-03",89103,0,"DE",0
"85131",5313,1,1930,"2013-06-30","2018-10-12",85130,0,"DE",1
"96251",5970,0,1569,"2014-06-21","2018-10-07",96250,0,"ES",0
"118555",1343,0,1007,"2016-01-09","2018-10-12",118554,0,"DE",0
"136270",759,0,1229,"2015-05-24","2018-10-04",136269,0,"EN",0
"66538",4444,1,691,"2016-11-20","2018-10-12",66537,0,"DE",0
"144205",3781,1,944,"2016-03-12","2018-10-12",144204,0,"DE",0
"25036",20366,1,2482,"2011-12-16","2018-10-02",25035,0,"EN",1
"78448",8967,0,1504,"2014-08-28","2018-10-10",78447,0,"ES",1
"15954",6862,0,266,"2018-01-19","2018-10-12",15953,0,"EN",1
"91673",1535,1,959,"2016-02-23","2018-10-09",91672,0,"DE",0
"138434",2958,1,1578,"2014-06-15","2018-10-10",138433,0,"EN",1
"57885",1958,1,1242,"2015-05-10","2018-10-03",57884,0,"ES",0
"71044",4115,0,500,"2017-05-30","2018-10-12",71043,0,"ES",0
"142589",5802,1,770,"2016-09-02","2018-10-12",142588,0,"DE",1
"126414",8073,1,390,"2017-09-16","2018-10-11",126413,0,"ES",1
"46268",4372,0,1627,"2014-04-29","2018-10-12",46267,0,"EN",1
"60840",34737,0,1211,"2015-06-19","2018-10-12",60839,0,"DE",1
"104770",2064,1,2226,"2012-09-06","2018-10-11",104769,0,"DE",1
"35719",15716,1,2133,"2012-12-09","2018-10-12",35718,0,"EN",1
"143255",7238,1,1217,"2015-06-13","2018-10-12",143254,0,"DE",1
"97922",133,0,966,"2016-02-13","2018-10-06",97921,0,"DE",0
"69973",15296,1,1645,"2014-04-11","2018-10-12",69972,0,"EN",1
"3044",580,0,930,"2016-03-26","2018-10-12",3043,0,"FR",0
"28584",3145457,0,1565,"2014-06-30","2018-10-12",28583,0,"ES",0
"44515",8811,1,395,"2017-09-12","2018-10-12",44514,0,"DE",1
"102007",235,0,253,"2018-01-31","2018-10-11",102006,0,"ES",0
"101653",82480,0,2335,"2012-05-20","2018-10-11",101652,0,"ES",0
"85278",3319,1,1296,"2015-02-28","2018-09-16",85277,0,"ES",1
"141533",8476,1,2586,"2011-08-30","2018-09-28",141532,0,"EN",1
"166157",2938,1,254,"2018-01-31","2018-10-12",166156,0,"DE",0
"9835",6933,0,547,"2017-04-12","2018-10-11",9834,0,"ES",1
"139525",34099,0,1345,"2015-02-05","2018-10-12",139524,0,"ES",1
"43117",3039,1,415,"2017-08-23","2018-10-12",43116,0,"EN",1
"154843",25123,0,1381,"2014-12-31","2018-10-12",154842,0,"EN",1
"92137",19368,0,1509,"2014-08-18","2018-10-05",92136,0,"ES",1
"54634",255,0,998,"2016-01-17","2018-10-11",54633,0,"DE",0
"35102",31118,0,2013,"2013-03-27","2018-09-30",35101,0,"DE",0
"912",552302,1,2033,"2013-03-19","2018-10-12",911,0,"PL",0
"123564",3302,1,830,"2016-07-04","2018-10-12",123563,0,"DE",1
"41799",11800,0,428,"2017-08-10","2018-10-12",41798,0,"ES",1
"115336",12694,0,2086,"2013-01-25","2018-10-12",115335,0,"DE",0
"120754",1091,1,1997,"2013-04-24","2018-10-12",120753,0,"FR",1
"10915",20030,1,615,"2017-02-04","2018-10-12",10914,0,"DE",1
"39712",1763,0,1851,"2013-09-17","2018-10-12",39711,0,"EN",1
"52804",640,0,609,"2017-02-04","2018-10-06",52803,0,"ES",0
"3418",12525,0,1037,"2015-12-10","2018-10-12",3417,0,"ES",1
"92101",449,0,1939,"2013-06-18","2018-10-09",92100,0,"ES",0
"37680",996,0,477,"2017-06-21","2018-10-11",37679,0,"ES",0
"95085",1395,0,1742,"2013-12-30","2018-10-07",95084,0,"OTHER",0
"20498",2999389,1,1845,"2013-09-23","2018-10-12",20497,0,"EN",0
"71958",2554,1,1684,"2014-03-02","2018-10-11",71957,0,"DE",1
"46668",3344,0,1065,"2015-11-10","2018-10-10",46667,0,"DE",0
"5968",437199,0,1838,"2013-09-30","2018-10-12",5967,0,"ES",0
"113010",26632,1,1751,"2013-12-26","2018-10-12",113009,0,"EN",1
"129839",6372,0,2273,"2012-07-22","2018-10-12",129838,0,"EN",1
"66489",11062,0,1927,"2013-06-18","2018-09-27",66488,0,"EN",0
"81711",25457,0,1593,"2014-06-01","2018-10-11",81710,0,"DE",1
"78147",11472,1,1153,"2015-08-16","2018-10-12",78146,0,"DE",1
"70480",18512,1,2226,"2012-09-07","2018-10-12",70479,0,"PL",1
"85155",7468,1,864,"2016-05-22","2018-10-03",85154,0,"DE",1
"104194",22451,1,2129,"2012-12-10","2018-10-09",104193,0,"EN",1
"111861",10891,0,1750,"2013-12-21","2018-10-06",111860,0,"EN",1
"29331",7165,1,2433,"2012-02-13","2018-10-12",29330,0,"DE",1
"129851",3209,0,1962,"2013-05-24","2018-10-07",129850,0,"EN",0
"106147",10601,0,2793,"2011-02-18","2018-10-12",106146,0,"DE",1
"155028",3234,1,322,"2017-11-24","2018-10-12",155027,0,"DE",1
"66220",1393,0,1947,"2013-05-30","2018-09-28",66219,0,"DE",0
"101472",2195,0,2563,"2011-10-06","2018-10-12",101471,0,"EN",1
"122067",1708,0,1653,"2014-04-03","2018-10-12",122066,0,"DE",0
"11310",2083,0,1266,"2015-04-19","2018-10-06",11309,0,"DE",0
"69017",1218,1,997,"2016-01-02","2018-09-25",69016,0,"DE",0
"45430",9138,0,959,"2016-02-26","2018-10-12",45429,0,"ES",1
"5060",115,0,2240,"2012-08-09","2018-09-27",5059,0,"PL",0
"133161",4123,1,1367,"2015-01-14","2018-10-12",133160,0,"DE",1
"79090",1597,1,1443,"2014-10-30","2018-10-12",79089,0,"EN",1
"109278",45162,1,3709,"2008-08-15","2018-10-11",109277,0,"EN",1
"114066",13694,1,1587,"2014-06-08","2018-10-12",114065,0,"EN",1
"121501",14175,1,1089,"2015-10-19","2018-10-12",121500,0,"DE",1
"130202",1078,1,1325,"2015-02-20","2018-10-07",130201,0,"DE",0
"13571",29662,1,844,"2016-06-20","2018-10-12",13570,0,"DE",0
"162952",443,1,1068,"2015-11-06","2018-10-09",162951,0,"DE",0
"138923",913270,1,1114,"2015-09-24","2018-10-12",138922,0,"DE",0
"146891",12500,0,2358,"2012-04-28","2018-10-12",146890,0,"FR",1
"102855",1488,1,1303,"2015-03-04","2018-09-27",102854,0,"EN",1
"66159",7518,1,1305,"2015-03-17","2018-10-12",66158,0,"EN",1
"99324",11956,1,2047,"2013-03-05","2018-10-12",99323,0,"EN",0
"84205",465,1,560,"2017-03-05","2018-09-16",84204,0,"EN",0
"76307",8291,0,1298,"2015-03-24","2018-10-12",76306,0,"DE",1
"38215",4433,1,742,"2016-09-30","2018-10-12",38214,0,"ES",0
"103878",10425,1,1100,"2015-10-06","2018-10-10",103877,0,"DE",1
"24480",2679,0,1169,"2015-07-30","2018-10-11",24479,0,"EN",1
"90669",379,0,3318,"2009-08-11","2018-09-11",90668,0,"EN",0
"100965",25419,1,1947,"2013-06-13","2018-10-12",100964,0,"FR",1
"135199",4822,1,1475,"2014-09-28","2018-10-12",135198,0,"EN",1
"2275",3040,0,1798,"2013-11-04","2018-10-07",2274,0,"PL",1
"159258",34151,1,1746,"2013-12-31","2018-10-12",159257,0,"EN",1
"81510",1663,0,191,"2018-03-19","2018-09-26",81509,0,"FR",0
"90104",10253,1,1954,"2013-05-31","2018-10-06",90103,0,"EN",0
"63317",73392,1,2911,"2010-10-23","2018-10-12",63316,0,"EN",1
"2458",10901,1,727,"2016-10-14","2018-10-11",2457,0,"DE",1
"149395",2179,0,2441,"2012-02-05","2018-10-12",149394,0,"EN",0
"66176",2779,1,1506,"2014-08-23","2018-10-07",66175,0,"EN",1
"20147",1852,1,1296,"2015-03-16","2018-10-02",20146,0,"EN",1
"95637",4683,0,210,"2018-03-15","2018-10-11",95636,0,"FR",1
"157402",5997,1,566,"2017-03-19","2018-10-06",157401,0,"DE",0
"73888",491,0,1182,"2015-07-05","2018-09-29",73887,0,"DE",0
"114215",1130,1,1809,"2013-10-29","2018-10-12",114214,0,"DE",0
"6023",5797,1,1374,"2014-12-27","2018-10-01",6022,0,"EN",1
"30814",40561,1,1889,"2013-08-09","2018-10-11",30813,0,"EN",1
"63980",453309,0,2289,"2012-07-06","2018-10-12",63979,0,"PT",0
"34134",116005,1,1621,"2014-04-25","2018-10-02",34133,0,"ES",1
"33305",9422,0,1327,"2015-02-23","2018-10-12",33304,0,"NL",1
"105610",992,1,567,"2017-03-12","2018-09-30",105609,0,"EN",0
"140573",12004,1,2435,"2012-02-06","2018-10-07",140572,0,"NL",1
"90536",6593,1,1607,"2014-05-19","2018-10-12",90535,0,"EN",1
"118200",2132,0,1154,"2015-08-14","2018-10-11",118199,0,"DE",0
"131608",7470,1,2918,"2010-10-16","2018-10-12",131607,0,"EN",0
"96192",5624,1,1507,"2014-08-26","2018-10-11",96191,0,"DE",1
"62542",5900,1,2161,"2012-10-21","2018-09-21",62541,0,"ES",1
"164292",1127517,1,1181,"2015-07-19","2018-10-12",164291,0,"FR",0
"167539",2382,1,1186,"2015-07-14","2018-10-12",167538,0,"DE",0
"144643",9527,1,464,"2017-06-27","2018-10-04",144642,0,"DE",1
"94965",7501,1,787,"2016-08-16","2018-10-12",94964,0,"DE",0
"38509",4975,1,1680,"2014-02-27","2018-10-04",38508,0,"DE",1
"144268",1157,0,2287,"2012-06-15","2018-09-19",144267,0,"EN",0
"48586",3136,1,1529,"2014-08-03","2018-10-10",48585,0,"DE",1
"65898",14553,1,1366,"2015-01-15","2018-10-12",65897,0,"DE",1
"89407",7577,0,1773,"2013-11-30","2018-10-08",89406,0,"ZH",0
"166108",635,0,662,"2016-12-11","2018-10-04",166107,0,"PL",0
"132473",1672,0,1484,"2014-09-02","2018-09-25",132472,0,"EN",0
"74562",31520,0,2128,"2012-12-14","2018-10-12",74561,0,"EN",1
"135118",1634,0,1199,"2015-06-10","2018-09-21",135117,0,"ES",0
"67203",53536,1,2352,"2012-05-04","2018-10-12",67202,0,"EN",1
"51690",8162,1,1676,"2014-03-11","2018-10-12",51689,0,"ES",1
"123761",16300,1,765,"2016-09-07","2018-10-12",123760,0,"DE",1
"155512",7677,0,691,"2016-11-20","2018-10-12",155511,0,"EN",0
"107701",627,0,837,"2016-06-09","2018-09-24",107700,0,"DE",0
"62978",11893,1,749,"2016-09-23","2018-10-12",62977,0,"DE",1
"25952",24711860,0,1689,"2014-02-26","2018-10-12",25951,0,"ES",0
"57918",4001,1,253,"2018-01-31","2018-10-11",57917,0,"EN",1
"21837",9217,1,1939,"2013-06-21","2018-10-12",21836,0,"DE",1
"61440",132273,0,2537,"2011-11-01","2018-10-12",61439,0,"EN",1
"158279",7398,1,1945,"2013-06-09","2018-10-06",158278,0,"DE",1
"71660",25633,1,1795,"2013-11-12","2018-10-12",71659,0,"EN",1
"47098",2279,0,2035,"2013-02-27","2018-09-24",47097,0,"ES",0
"35048",9588,0,2129,"2012-12-12","2018-10-11",35047,0,"NL",0
"73772",22399,1,2586,"2011-09-13","2018-10-12",73771,0,"DE",0
"97001",2924362,0,1530,"2014-08-04","2018-10-12",97000,0,"ES",0
"158458",1434,1,403,"2017-09-04","2018-10-12",158457,0,"EN",1
"152151",28067,1,1292,"2015-03-30","2018-10-12",152150,0,"DE",1
"95772",9758,0,1235,"2015-05-26","2018-10-12",95771,0,"ES",1
"111012",1502,0,571,"2017-03-14","2018-10-06",111011,0,"DE",0
"26313",1946,1,790,"2016-08-09","2018-10-08",26312,0,"DE",0
"121866",3968,1,1487,"2014-09-15","2018-10-11",121865,0,"DE",1
"115738",53292,0,1971,"2013-05-19","2018-10-11",115737,0,"EN",0
"22938",21513,1,675,"2016-12-06","2018-10-12",22937,0,"DE",1
"158893",9094,1,1285,"2015-04-06","2018-10-12",158892,0,"EN",1
"90105",1011,0,1022,"2015-12-20","2018-10-07",90104,0,"DE",0
"147843",282892,1,2778,"2011-03-05","2018-10-12",147842,0,"EN",0
"63307",51420,1,1776,"2013-12-01","2018-10-12",63306,0,"DE",1
"146816",12445,1,653,"2016-12-28","2018-10-12",146815,0,"DE",1
"6513",13481914,0,2478,"2011-12-30","2018-10-12",6512,0,"EN",0
"136060",4094,1,580,"2017-03-11","2018-10-12",136059,0,"DE",0
"119694",9918,1,1923,"2013-07-07","2018-10-12",119693,0,"DE",1
"64953",8702,1,3185,"2010-01-21","2018-10-11",64952,0,"EN",1
"62313",9583,0,1278,"2015-04-11","2018-10-10",62312,0,"DE",0
"9691",1468,1,1930,"2013-06-20","2018-10-02",9690,0,"EN",0
"161622",31634,1,1325,"2015-02-25","2018-10-12",161621,0,"ES",1
"10504",19119,0,1543,"2014-07-20","2018-10-10",10503,0,"EN",1
"42725",3848,1,2203,"2012-09-30","2018-10-12",42724,0,"DE",0
"146127",73909,1,1491,"2014-09-10","2018-10-10",146126,0,"EN",1
"61832",9014,1,1843,"2013-09-25","2018-10-12",61831,0,"FR",1
"155230",2890,1,1022,"2015-12-21","2018-10-08",155229,0,"DE",1
"158001",1794,0,645,"2016-12-28","2018-10-04",158000,0,"FR",0
"92663",11389,0,1542,"2014-07-20","2018-10-09",92662,0,"ES",1
"54455",13699,0,2220,"2012-09-11","2018-10-10",54454,0,"PL",0
"124567",136917,1,1785,"2013-11-22","2018-10-12",124566,0,"EN",1
"39348",1648,1,1619,"2014-04-13","2018-09-18",39347,0,"DE",0
"58145",1937,0,628,"2017-01-04","2018-09-24",58144,0,"FR",1
"135717",2420,1,703,"2016-11-08","2018-10-12",135716,0,"DE",0
"143374",351,1,382,"2017-07-12","2018-07-29",143373,0,"OTHER",0
"27110",9823,0,1798,"2013-11-09","2018-10-12",27109,0,"EN",1
"72198",1456,1,1564,"2014-07-01","2018-10-12",72197,0,"EN",1
"97776",4605,1,499,"2017-05-29","2018-10-10",97775,0,"EN",1
"103670",535,1,972,"2016-01-28","2018-09-26",103669,0,"DE",0
"110930",2423,1,1613,"2014-05-13","2018-10-12",110929,0,"FR",1
"84105",3650,1,2203,"2012-09-23","2018-10-05",84104,0,"ES",1
"8931",623631,1,1921,"2013-07-09","2018-10-12",8930,0,"DE",0
"129244",18933,1,1210,"2015-06-15","2018-10-07",129243,0,"DE",1
"156600",6681,1,1586,"2014-06-07","2018-10-10",156599,0,"DE",1
"14991",22742,0,1487,"2014-09-15","2018-10-11",14990,0,"ES",1
"145624",4472,0,658,"2016-12-23","2018-10-12",145623,0,"ES",1
"129100",8465,1,892,"2016-05-03","2018-10-12",129099,0,"DE",1
"46219",26676,1,1344,"2015-02-01","2018-10-07",46218,0,"DE",1
"33027",1510,0,610,"2017-02-09","2018-10-12",33026,0,"ES",0
"164554",1705,0,216,"2018-03-10","2018-10-12",164553,0,"EN",1
"140647",36578,1,1348,"2015-02-02","2018-10-12",140646,0,"EN",1
"138367",17199,0,1011,"2016-01-05","2018-10-12",138366,0,"DE",1
"131693",140672,1,1639,"2014-04-17","2018-10-12",131692,0,"DE",0
"121670",5564,0,1182,"2015-07-18","2018-10-12",121669,0,"FR",1
"18447",3102,1,446,"2017-07-23","2018-10-12",18446,0,"DE",1
"146822",1000404,1,2036,"2013-03-16","2018-10-12",146821,0,"DE",0
"22297",62472,1,1755,"2013-12-22","2018-10-12",22296,0,"DE",1
"83139",5736,1,1026,"2015-12-21","2018-10-12",83138,0,"EN",1
"159283",3341,1,779,"2016-08-22","2018-10-10",159282,0,"ES",1
"106425",2199,0,740,"2016-10-02","2018-10-12",106424,0,"PL",0
"78193",4017,0,810,"2016-07-05","2018-09-23",78192,0,"DE",1
"166308",21504,1,734,"2016-10-08","2018-10-12",166307,0,"DE",1
"161392",573434,1,1720,"2014-01-26","2018-10-12",161391,0,"EN",0
"138586",3545,1,1485,"2014-09-17","2018-10-11",138585,0,"DE",1
"53630",420,1,1663,"2014-03-22","2018-10-10",53629,0,"EN",0
"28483",8774,1,2474,"2012-01-03","2018-10-12",28482,0,"EN",1
"159509",597,0,2156,"2012-02-27","2018-01-22",159508,1,"PL",0
"163790",13154,1,992,"2016-01-24","2018-10-12",163789,0,"DE",0
"134629",46788,1,2161,"2012-11-11","2018-10-12",134628,0,"EN",1
"74892",181,0,513,"2017-05-05","2018-09-30",74891,0,"DE",0
"82748",3687,0,2270,"2012-07-14","2018-10-01",82747,0,"EN",1
"27552",11637,0,1516,"2014-08-18","2018-10-12",27551,0,"ES",1
"104231",6251,0,1401,"2014-10-26","2018-08-27",104230,0,"DE",1
"15719",4562,1,2243,"2012-08-20","2018-10-11",15718,0,"FR",0
"157845",2449,0,1631,"2014-04-23","2018-10-10",157844,0,"DE",1
"106851",11401,1,1566,"2014-06-29","2018-10-12",106850,0,"DE",1
"34713",2145,1,1843,"2013-09-25","2018-10-12",34712,0,"EN",1
"86930",284,0,1695,"2014-02-18","2018-10-10",86929,0,"EN",0
"137190",1412,1,275,"2018-01-09","2018-10-11",137189,0,"DE",0
"62505",17801,1,1837,"2013-10-01","2018-10-12",62504,0,"EN",1
"10356",9866,1,1356,"2015-01-25","2018-10-12",10355,0,"FR",1
"147757",20143,1,1252,"2015-05-09","2018-10-12",147756,0,"DE",1
"157226",2703,0,296,"2017-12-20","2018-10-12",157225,0,"DE",0
"89596",1690,0,1224,"2015-06-06","2018-10-12",89595,0,"DE",1
"68579",5075,1,1739,"2013-12-14","2018-09-18",68578,0,"ES",1
"118842",198,0,998,"2016-01-02","2018-09-26",118841,0,"ES",0
"64396",1278,1,1338,"2015-02-09","2018-10-09",64395,0,"DE",1
"144820",301,0,250,"2018-01-30","2018-10-07",144819,0,"ES",0
"11991",2672,1,516,"2017-05-12","2018-10-10",11990,0,"FR",0
"147614",79065,1,979,"2016-02-06","2018-10-12",147613,0,"EN",1
"38769",8598,1,1284,"2015-04-07","2018-10-12",38768,0,"EN",1
"150849",111110,1,1032,"2015-12-15","2018-10-12",150848,0,"PL",1
"113740",3142,0,1601,"2014-05-14","2018-10-01",113739,0,"EN",1
"99401",31244,0,2396,"2012-03-19","2018-10-10",99400,0,"ES",1
"87787",3525,1,1390,"2014-12-10","2018-09-30",87786,0,"DE",1
"37917",625,0,954,"2016-02-21","2018-10-02",37916,0,"FR",0
"82876",6681,1,1900,"2013-07-30","2018-10-12",82875,0,"FR",1
"30430",16869,1,1851,"2013-09-17","2018-10-12",30429,0,"EN",1
"79415",2182,0,1000,"2015-12-31","2018-09-26",79414,0,"ES",1
"23040",4126,1,1830,"2013-08-28","2018-09-01",23039,0,"EN",1
"92426",3328,0,357,"2017-10-20","2018-10-12",92425,0,"ES",1
"107026",2384,1,1999,"2013-04-20","2018-10-10",107025,0,"EN",0
"137811",10591,0,282,"2018-01-03","2018-10-12",137810,0,"FR",1
"47312",3116,0,900,"2016-04-21","2018-10-08",47311,0,"EN",1
"49696",7755,1,927,"2016-03-24","2018-10-07",49695,0,"DE",1
"139847",2898,1,1300,"2015-03-22","2018-10-12",139846,0,"EN",1
"119550",19817,1,1237,"2015-05-24","2018-10-12",119549,0,"DE",1
"922",4312,0,380,"2017-09-26","2018-10-11",921,0,"ES",1
"16328",2949,1,730,"2016-10-11","2018-10-11",16327,0,"EN",1
"124219",312,0,84,"2018-03-29","2018-06-21",124218,1,"EN",0
"17330",4483,1,2539,"2011-10-30","2018-10-12",17329,0,"EN",0
"64572",1959,0,678,"2016-12-03","2018-10-12",64571,0,"EN",0
"23423",1736,0,1920,"2013-06-30","2018-10-02",23422,0,"EN",0
"11320",20132,1,1121,"2015-09-17","2018-10-12",11319,0,"DE",1
"86044",5809,1,973,"2016-02-11","2018-10-11",86043,0,"DE",1
"18",11624,1,2299,"2012-06-15","2018-10-01",17,0,"EN",0
"97921",13433,0,1188,"2015-07-11","2018-10-11",97920,0,"DE",1
"18463",14349,1,1268,"2015-04-23","2018-10-12",18462,0,"EN",1
"95164",1128335,1,1393,"2014-12-19","2018-10-12",95163,0,"EN",0
"144420",7014,1,974,"2016-02-11","2018-10-12",144419,0,"DE",1
"136525",7990,0,1540,"2014-07-25","2018-10-12",136524,0,"ES",0
"1651",2431,1,1658,"2014-03-21","2018-10-04",1650,0,"DE",1
"92042",17420,1,1738,"2014-01-08","2018-10-12",92041,0,"DE",1
"111819",10510,0,2152,"2012-11-18","2018-10-10",111818,0,"EN",0
"70099",106333,1,862,"2016-06-02","2018-10-12",70098,0,"ES",0
"48544",2605,0,2778,"2011-03-05","2018-10-12",48543,0,"EN",0
"11134",60,0,638,"2017-01-09","2018-10-09",11133,0,"EN",0
"154226",529,1,1795,"2013-09-25","2018-08-25",154225,0,"FR",0
"97017",2719,0,1207,"2015-06-23","2018-10-12",97016,0,"DE",0
"100488",833,0,879,"2016-04-08","2018-09-04",100487,0,"ES",0
"34042",1151,1,1262,"2015-04-26","2018-10-09",34041,0,"EN",0
"55724",4072,1,297,"2017-12-17","2018-10-10",55723,0,"DE",1
"137976",943,0,1766,"2013-12-11","2018-10-12",137975,0,"DE",0
"3880",6561,1,1347,"2015-02-03","2018-10-12",3879,0,"EN",1
"167107",2589,1,683,"2016-11-27","2018-10-11",167106,0,"FR",1
"11148",408,1,1666,"2014-03-15","2018-10-06",11147,0,"DE",0
